Airconditioner	SetTemperatureOnDevice	{'device_name': 'enterance hall'}
Airconditioner	SetTemperatureOnDevice	{'device_name': 'foyer'}
Airconditioner	SetTemperatureOnDevice	{'device_name': 'pantry'}
Airconditioner	SetTemperatureOnDevice	{'device_name': 'dining room'}
Airconditioner	SetTemperatureOnDevice	{'device_name': 'reception'}
Airconditioner	SetTemperatureOnDevice	{'device_name': 'den'}
Airconditioner	SetTemperatureOnDevice	{'device_name': 'parlor'}
Airconditioner	SetTemperatureOnDevice	{'device_name': 'home office'}
Airconditioner	SetTemperatureOnDevice	{'device_name': 'storage room'}
Airconditioner	SetTemperatureToValueOnDevice	{'device_name': 'music room', 'value': '76 degrees fahrenheit'}
Airconditioner	SetTemperatureToValueOnDevice	{'device_name': 'home theater room', 'value': '21 degrees celsius'}
Airconditioner	SetTemperatureToValueOnDevice	{'device_name': 'home gym', 'value': '18 degree'}
Airconditioner	SetTemperatureToValueOnDevice	{'device_name': 'basement', 'value': '14 degrees celsius'}
Airconditioner	SetTemperatureToValueOnDevice	{'device_name': 'wine cellar', 'value': '17 degree'}
Airconditioner	SetTemperatureToValueOnDevice	{'device_name': 'attic', 'value': '19 degree'}
Airconditioner	SetTemperatureToValueOnDevice	{'device_name': 'kitchen', 'value': '23 degree'}
Airconditioner	SetTemperatureToValueOnDevice	{'device_name': 'parlor', 'value': '78 degrees'}
Airconditioner	SetTemperatureToValueOnDevice	{'device_name': 'family room', 'value': '21 degree'}
Airconditioner	SetTemperatureToValueOnDevice	{'device_name': 'sun room', 'value': '22 degrees celsius'}
Airconditioner	SetTemperatureToValueOnDevice	{'device_name': 'home office', 'value': '80 degrees'}
Airconditioner	SetTemperatureToValueOnDevice	{'device_name': 'library', 'value': '80 degrees'}
Airconditioner	SetTemperatureToValueOnDevice	{'device_name': 'bathroom', 'value': '82 degrees'}
Airconditioner	SetTemperatureToValueOnDevice	{}
Airconditioner	SetTemperatureToValueOnDevice	{'device_name': 'storage room', 'value': '77 degrees fahrenheit'}
Airconditioner	SetTemperatureToValueOnDevice	{'device_name': 'keeping room', 'value': '19 degrees celsius'}
Airconditioner	SetTemperatureToValueOnDevice	{'device_name': 'enterance hall', 'value': '78 degrees fahrenheit'}
Airconditioner	SetTemperatureToValueOnDevice	{'device_name': 'den', 'value': '78 degrees'}
Airconditioner	SetTemperatureToValueOnDevice	{'device_name': 'kids room', 'value': '81 degrees'}
Airconditioner	SetTemperatureToValueOnDevice	{'device_name': 'nursery', 'value': '75 degrees fahrenheit'}
Airconditioner	SetTemperatureToValueOnDevice	{'device_name': 'game room', 'value': 'off'}
Airconditioner	SetTemperatureToValueOnDevice	{'device_name': 'music room', 'value': '22 degree'}
Airconditioner	SetTemperatureToValueOnDevice	{'device_name': 'home gym', 'value': '76 degrees fahrenheit'}
Airconditioner	SetTemperatureToValueOnDevice	{'device_name': 'laundry room', 'value': '77 degrees fahrenheit'}
Airconditioner	SetTemperatureToValueOnDevice	{'device_name': 'storage room', 'value': '18 degrees celsius'}
Airconditioner	SetTemperatureToValueOnDevice	{'device_name': 'kids room', 'value': '75 degrees fahrenheit'}
Airconditioner	SetTemperatureToValueOnDevice	{'device_name': 'nursery', 'value': '25 degrees celsius'}
Airconditioner	SetTemperatureToValueOnDevice	{'device_name': 'guest room', 'value': '24 degrees celsius'}
Airconditioner	SetTemperatureToValueOnDevice	{'device_name': 'game room', 'value': '22 degree'}
Airconditioner	SetTemperatureToValueOnDevice	{'device_name': 'music room', 'value': '15 degrees celsius'}
Airconditioner	SetTemperatureToValueOnDevice	{'device_name': 'home theater room', 'value': '76 degrees fahrenheit'}
Airconditioner	SetTemperatureToValueOnDevice	{'device_name': 'garage', 'value': '21 degrees celsius'}
Airconditioner	SetTemperatureToValueOnDevice	{'device_name': 'basement', 'value': '18 degree'}
Airconditioner	SetTemperatureToValueOnDevice	{'device_name': 'wine cellar', 'value': '20 degree'}
Airconditioner	SetTemperatureToValueOnDevice	{'device_name': 'attic', 'value': '14 degrees celsius'}
Airconditioner	SetTemperatureToValueOnDevice	{'device_name': 'living room', 'value': '17 degree'}
Airconditioner	SetTemperatureToValueOnDevice	{'device_name': 'kitchen', 'value': '19 degree'}
Airconditioner	SetTemperatureToValueOnDevice	{'device_name': 'hall', 'value': '80 degrees fahrenheit'}
Airconditioner	SetTemperatureToValueOnDevice	{}
Airconditioner	SetTemperatureToValueOnDevice	{'device_name': 'spa', 'value': '81 degrees fahrenheit'}
Airconditioner	SetTemperatureToValueOnDevice	{'device_name': 'living room', 'value': '19 degree'}
Airconditioner	SetTemperatureToValueOnDevice	{'device_name': 'bedroom', 'value': '81 degrees fahrenheit'}
Airconditioner	SetTemperatureToValueOnDevice	{'device_name': 'spa', 'value': '83 degrees fahrenheit'}
Airconditioner	SetTemperatureToValueOnDevice	{'device_name': 'max room', 'value': '79 degrees fahrenheit'}
Airconditioner	SetTemperatureToValueOnDevice	{'device_name': 'keeping room', 'value': '17 degrees celsius'}
Airconditioner	SetTemperatureToValueOnDevice	{'device_name': 'enterance hall', 'value': '19 degrees celsius'}
Airconditioner	SetTemperatureToValueOnDevice	{'device_name': 'foyer', 'value': '78 degrees fahrenheit'}
Airconditioner	SetTemperatureToValueOnDevice	{'device_name': 'max room', 'value': '83 degrees fahrenheit'}
Airconditioner	SetTemperatureToValueOnDevice	{'device_name': 'adam room', 'value': '79 degrees fahrenheit'}
Airconditioner	SetTemperatureToValueOnDevice	{'device_name': 'keeping room', 'value': '25 degree'}
Airconditioner	SetTemperatureToValueOnDevice	{}
Airconditioner	SetTemperatureToValueOnDevice	{'device_name': 'pantry', 'value': '78 degrees fahrenheit'}
Airconditioner	SetTemperatureToValueOnDevice	{'device_name': 'dining room', 'value': '29 degrees celsius'}
Airconditioner	SetTemperatureToValueOnDevice	{'device_name': 'reception', 'value': '23 degrees celsius'}
Airconditioner	SetTemperatureToValueOnDevice	{'device_name': 'reception room', 'value': '82 degrees fahrenheit'}
Airconditioner	SetTemperatureToValueOnDevice	{'device_name': 'reception', 'value': '82 degrees fahrenheit'}
Airconditioner	SetTemperatureToValueOnDevice	{'device_name': 'reception room', 'value': '16 degrees celsius'}
Airconditioner	SetTemperatureToValueOnDevice	{'device_name': 'den', 'value': '24 degree'}
Airconditioner	SetTemperatureToValueOnDevice	{'device_name': 'den', 'value': '16 degrees celsius'}
Airconditioner	SetTemperatureToValueOnDevice	{'device_name': 'family room', 'value': '78 degrees'}
Airconditioner	SetTemperatureToValue	{'value': '20 degree'}
Airconditioner	SetTemperatureToValue	{'value': '14 degrees celsius'}
Airconditioner	SetTemperatureToValue	{'value': '17 degree'}
Airconditioner	SetTemperatureToValue	{'value': '80 degrees fahrenheit'}
Airconditioner	SetTemperatureToValue	{'value': '23 degree'}
Airconditioner	SetTemperatureToValue	{'value': '81 degrees fahrenheit'}
Airconditioner	SetTemperatureToValue	{}
Airconditioner	SetTemperatureToValue	{}
Airconditioner	SetTemperatureToValue	{'value': '79 degrees fahrenheit'}
Airconditioner	SetTemperatureToValue	{'value': '25 degree'}
Airconditioner	SetTemperatureToValue	{'value': '17 degrees celsius'}
Airconditioner	SetTemperatureToValue	{'value': '19 degrees celsius'}
Airconditioner	SetTemperatureToValue	{}
Airconditioner	SetTemperatureToValue	{'value': '82 degrees fahrenheit'}
Airconditioner	SetTemperatureToValue	{'value': '24 degree'}
Airconditioner	SetTemperatureToValue	{'value': '78 degrees'}
Airconditioner	SetTemperatureToValue	{'value': '21 degree'}
Airconditioner	SetTemperatureToValue	{'value': '80 degrees'}
Airconditioner	SetTemperatureToValue	{'value': '80 degrees'}
Airconditioner	SetTemperatureToValue	{'value': '82 degrees'}
Airconditioner	SetTemperatureToValue	{}
Airconditioner	SetTemperatureToValue	{'value': '26 degrees celsius'}
Airconditioner	SetTemperatureToValue	{'value': '77 degrees fahrenheit'}
Airconditioner	SetTemperatureToValue	{'value': '25 degrees celsius'}
Airconditioner	SetTemperatureToValue	{'value': '22 degree'}
Airconditioner	SetTemperatureToValue	{'value': '15 degrees celsius'}
Airconditioner	SetTemperatureToValue	{'value': '21 degrees celsius'}
Airconditioner	SetTemperatureToValue	{'value': '18 degree'}
Airconditioner	SetTemperatureToValue	{'value': '20 degree'}
Airconditioner	SetTemperatureToValue	{'value': '14 degrees celsius'}
Airconditioner	SetTemperatureToValue	{'value': '19 degree'}
Airconditioner	SetTemperatureToValue	{'value': '79 degrees fahrenheit'}
Airconditioner	SetTemperatureToValue	{'value': '25 degree'}
Airconditioner	SetTemperatureToValue	{'value': '17 degrees celsius'}
Airconditioner	SetTemperatureToValue	{'value': '19 degrees celsius'}
Airconditioner	SetTemperatureToValue	{'value': '78 degrees fahrenheit'}
Airconditioner	SetTemperatureToValue	{'value': '23 degrees celsius'}
Airconditioner	SetTemperatureToValue	{'value': '82 degrees fahrenheit'}
Airconditioner	SetTemperatureToValue	{'value': '16 degrees celsius'}
Airconditioner	SetTemperatureToValue	{'value': '24 degree'}
Airconditioner	SetTemperatureToValue	{'value': '78 degrees'}
Airconditioner	SetTemperatureToValue	{'value': '80 degrees'}
Airconditioner	SetTemperatureToValue	{'value': '80 degrees'}
Airconditioner	SetTemperatureToValue	{'value': '26 degrees celsius'}
Airconditioner	SetTemperatureToValue	{'value': '18 degrees celsius'}
Airconditioner	SetTemperatureToValue	{'value': '81 degrees'}
Airconditioner	TurnOff	{'av_alias': 'aircon'}
Airconditioner	TurnOff	{'av_alias': 'air conditioning'}
Airconditioner	TurnOff	{'av_alias': 'cooling system'}
Airconditioner	TurnOff	{'av_alias': 'hvac'}
Airconditioner	TurnOff	{'av_alias': 'air conditioning'}
Airconditioner	TurnOff	{'av_alias': 'cooling system'}
Airconditioner	TurnOff	{'av_alias': 'hvac'}
Airconditioner	TurnOff	{'av_alias': 'aircon'}
Airconditioner	TurnOff	{'av_alias': 'air conditioning'}
Airconditioner	TurnOff	{'av_alias': 'cooling system'}
Airconditioner	TurnOff	{'av_alias': 'hvac'}
Airconditioner	TurnOff	{'av_alias': 'aircon'}
Airconditioner	TurnOff	{'av_alias': 'air conditioning'}
Airconditioner	TurnOff	{'av_alias': 'cooling system'}
Airconditioner	TurnOff	{'av_alias': 'hvac'}
Airconditioner	TurnOff	{'av_alias': 'aircon'}
Airconditioner	TurnOff	{'av_alias': 'air conditioning'}
Airconditioner	TurnOff	{'av_alias': 'hvac'}
Airconditioner	TurnOn	{'av_alias': 'cooling system'}
Airconditioner	TurnOn	{'av_alias': 'hvac'}
Airconditioner	TurnOn	{'av_alias': 'heating'}
Airconditioner	TurnOn	{'av_alias': 'ac'}
Airconditioner	TurnOn	{'av_alias': 'cooling system'}
Airconditioner	TurnOn	{'av_alias': 'hvac'}
Airconditioner	TurnOn	{'av_alias': 'heating'}
Airconditioner	TurnOn	{'av_alias': 'ac'}
Airconditioner	TurnOn	{'av_alias': 'air conditioning'}
Airconditioner	TurnOn	{'av_alias': 'cooling system'}
Airconditioner	TurnOn	{'av_alias': 'hvac'}
Airconditioner	TurnOn	{'av_alias': 'aircon'}
Airconditioner	TurnOn	{'av_alias': 'hvac'}
Airconditioner	TurnOn	{'av_alias': 'heating'}
Calendar	AddEventOnDateWithName	{'date': 'on 1st February', 'event_name': 'lunch with tyra'}
Calendar	AddEventOnDateWithName	{'date': 'on 1st November', 'event_name': 'grace birhday'}
Calendar	AddEventOnDateWithName	{'date': 'September 6th', 'event_name': 'meeting with crystal theo'}
Calendar	AddEventOnDateWithName	{'date': 'March 27th', 'event_name': 'dinner with calvin'}
Calendar	AddEventOnDateWithName	{'date': 'November 28th', 'event_name': 'meeting with dougie trimarchi'}
Calendar	AddEventOnDateWithName	{'date': 'July 28th', 'event_name': 'carlene birhday'}
Calendar	AddEventOnDateWithName	{'date': 'March 18th', 'event_name': 'meeting with robin'}
Calendar	AddEventOnDateWithName	{'date': 'december twenty', 'event_name': 'jane birday'}
Calendar	AddEventOnDateWithName	{'date': 'December 28th', 'event_name': 'jaynie birhday'}
Calendar	AddEventOnDateWithName	{'date': 'June 6th', 'event_name': 'dinner with robbie plover'}
Calendar	AddEventOnDateWithName	{'date': 'October 26th', 'event_name': 'flight to east woodstock'}
Calendar	AddEventOnDateWithName	{'date': 'on wednesday', 'event_name': 'dinner with sarah kucera'}
Calendar	AddEventOnDateWithName	{'date': 'January 4th', 'event_name': 'lunch with owen evanoff'}
Calendar	AddEventOnDateWithName	{'date': 'July 21st', 'event_name': 'lunch with jonas'}
Calendar	AddEventOnDateWithName	{'date': 'on 12th June', 'event_name': 'venetia birhday'}
Calendar	AddEventOnDateWithName	{'date': 'February 2nd', 'event_name': 'meeting with rita stachura'}
Calendar	AddEventOnDateWithName	{'date': 'October 1st', 'event_name': 'meeting with debbie laconte'}
Calendar	AddEventOnDateWithName	{'date': 'July 14th', 'event_name': 'call dave'}
Calendar	AddEventOnDateWithName	{'date': 'on 6th February 2024', 'event_name': 'meeting with grayson'}
Calendar	AddEventOnDateWithName	{'date': 'July 25th', 'event_name': 'flight to pompey'}
Calendar	AddEventOnDateWithName	{'date': 'May 26th', 'event_name': 'dinner with adam'}
Calendar	AddEventOnDateWithName	{'date': 'November 2nd', 'event_name': 'meeting with graham'}
Calendar	AddEventOnDateWithName	{'date': 'February 20th', 'event_name': 'flight to owasso'}
Calendar	AddEventOnDateWithName	{'date': 'on 7th May 2024', 'event_name': 'lunch with toby'}
Calendar	AddEventOnDateWithName	{}
Calendar	AddEventOnDateWithName	{'date': 'January 7th', 'event_name': 'flight to ellicott city'}
Calendar	AddEventOnDateWithName	{'date': 'on 22nd February', 'event_name': 'flight to alabaster'}
Calendar	AddEventWithName	{'event_name': 'dinner with drusilla'}
Calendar	AddEventWithName	{'event_name': 'meeting with christina'}
Calendar	AddEventWithName	{'event_name': 'dinner with herbert'}
Calendar	AddEventWithName	{'event_name': 'lunch with leisha'}
Calendar	AddEventWithName	{'event_name': 'dinner with gail'}
Calendar	AddEventWithName	{'event_name': 'dinner with brock'}
Calendar	AddEventWithName	{'event_name': 'lunch with gavin villamayor'}
Calendar	AddEventWithName	{'event_name': 'agnes birhday'}
Calendar	AddEventWithName	{'event_name': 'flight to crestline'}
Calendar	AddEventWithName	{'event_name': 'owen birhday'}
Calendar	AddEventWithName	{'event_name': 'glenda birhday'}
Calendar	AddEventWithName	{'event_name': 'meeting with robin fortino'}
Calendar	AddEventWithName	{'event_name': 'flight to mountainville'}
Calendar	AddEventWithName	{'event_name': 'dinner with gregory'}
Calendar	AddEventWithName	{'event_name': 'dinner with gregory'}
Calendar	AddEventWithName	{'event_name': 'flight to manhattan'}
Calendar	AddEventWithName	{'event_name': 'dinner with kimble stapler'}
Calendar	AddEventWithName	{'event_name': 'meeting with vincent braverman'}
Calendar	AddEventWithName	{'event_name': 'thanksgiving'}
Calendar	AddEventWithName	{'event_name': 'thanksgiving'}
Calendar	AddEventWithName	{'event_name': 'keith birhday'}
Calendar	AddEventWithName	{'event_name': 'meeting with lorraine'}
Calendar	AddEventWithName	{'event_name': 'dinner with phillipps'}
Calendar	AddEventWithName	{'event_name': 'lunch with hugh'}
Calendar	AddEventWithName	{'event_name': 'lunch with vince revera'}
Calendar	AddEventWithName	{'event_name': 'meeting with maggie faulkenberry'}
Calendar	AddEventWithName	{'event_name': 'dinner with bronwen isacs'}
Calendar	AddEventWithName	{'event_name': 'lunch with chara'}
Calendar	AddEventWithName	{'event_name': 'meeting with alison'}
Calendar	AddEventWithName	{'event_name': 'dinner with mariah'}
Calendar	AddEventWithName	{'event_name': 'courtney birhday'}
Calendar	AddEventWithName	{'event_name': 'dinner with jane contee'}
Calendar	AddEventWithName	{'event_name': 'lunch with jerome'}
Calendar	AddEventWithName	{'event_name': 'bridget birhday'}
Calendar	AddEventWithName	{'event_name': 'flight to larsen bay'}
Calendar	AddEventWithName	{'event_name': 'dinner with holly'}
Calendar	AddEventWithName	{'event_name': 'gwenda birhday'}
Calendar	AddEventWithName	{'event_name': 'dinner with holbrook'}
